_id,"T players","CT Players",Map,"T Steamids","CT steamids"
25-1-2021_14-1-3,9,5,jb_minecraft_tango_v2,"STEAM_0:1:99373465 STEAM_0:0:156561926 STEAM_0:0:55265989 STEAM_0:0:196385065 STEAM_0:0:460199882 STEAM_0:1:513551535 STEAM_0:0:433406212 STEAM_0:1:553925598 STEAM_0:1:120988046","STEAM_0:0:88404445 STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:1:555144542 STEAM_0:0:95332133"
25-1-2021_14-6-3,11,4,jb_minecraft_tango_v2,"STEAM_0:1:99373465 STEAM_0:0:156561926 STEAM_0:0:196385065 STEAM_0:0:71397196 STEAM_0:0:93696048 STEAM_0:0:460199882 STEAM_0:0:140835199 STEAM_0:1:513551535 STEAM_0:0:433406212 STEAM_0:1:553925598 STEAM_0:1:120988046","STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:1:555144542 STEAM_0:0:95332133"
25-1-2021_14-11-3,12,6,jb_undertale_v1d,"STEAM_0:0:156561926 STEAM_0:0:140835199 STEAM_0:1:564019510 STEAM_0:1:186022185 STEAM_0:0:71397196 STEAM_0:1:120988046 STEAM_0:0:142882459 STEAM_0:1:99373465 STEAM_0:1:513551535 STEAM_0:0:460199882 STEAM_0:1:490565591 STEAM_0:1:553925598","STEAM_0:0:175479973 STEAM_0:0:433406212 STEAM_0:1:555144542 STEAM_0:0:95332133 STEAM_0:0:93696048 STEAM_0:0:167748498"
25-1-2021_14-16-3,12,5,jb_undertale_v1d,"STEAM_0:1:99373465 STEAM_0:1:490565591 STEAM_0:0:156561926 STEAM_0:0:140835199 STEAM_0:1:541509319 STEAM_0:1:186022185 STEAM_0:0:71397196 STEAM_0:1:120988046 STEAM_0:1:564019510 STEAM_0:1:513551535 STEAM_0:0:460199882 STEAM_0:1:553925598","STEAM_0:0:95332133 STEAM_0:0:167748498 STEAM_0:0:433406212 STEAM_0:1:555144542 STEAM_0:0:93696048"
25-1-2021_14-21-3,11,5,jb_undertale_v1d,"STEAM_0:1:99373465 STEAM_0:0:140835199 STEAM_0:1:490565591 STEAM_0:0:156561926 STEAM_0:0:71397196 STEAM_0:1:564019510 STEAM_0:1:541509319 STEAM_0:1:120988046 STEAM_0:1:555144542 STEAM_0:0:149626006 STEAM_0:0:460199882","STEAM_0:0:95332133 STEAM_0:0:167748498 STEAM_0:0:433406212 STEAM_0:0:93696048 STEAM_0:0:175479973"
25-1-2021_14-26-3,14,6,jb_undertale_v1d,"STEAM_0:1:490565591 STEAM_0:0:156561926 STEAM_0:0:71397196 STEAM_0:1:564019510 STEAM_0:1:99373465 STEAM_0:1:541509319 STEAM_0:0:458397635 STEAM_0:1:120988046 STEAM_0:0:544534516 STEAM_0:1:511722574 STEAM_0:1:93410997 STEAM_0:0:460199882 STEAM_0:1:177789809 STEAM_0:0:575381649","STEAM_0:0:95332133 STEAM_0:0:167748498 STEAM_0:0:93696048 STEAM_0:0:433406212 STEAM_0:0:175479973 STEAM_0:1:555144542"
25-1-2021_14-31-3,13,6,jb_undertale_v1d,"STEAM_0:1:93410997 STEAM_0:1:177789809 STEAM_0:1:99373465 STEAM_0:1:490565591 STEAM_0:0:156561926 STEAM_0:0:71397196 STEAM_0:0:575381649 STEAM_0:1:541509319 STEAM_0:0:458397635 STEAM_0:1:564019510 STEAM_0:0:544534516 STEAM_0:1:511722574 STEAM_0:0:460199882","STEAM_0:0:95332133 STEAM_0:0:167748498 STEAM_0:0:93696048 STEAM_0:0:433406212 STEAM_0:0:175479973 STEAM_0:1:555144542"
25-1-2021_14-36-3,13,6,jb_undertale_v1d,"STEAM_0:1:93410997 STEAM_0:0:71397196 STEAM_0:1:177789809 STEAM_0:1:99373465 STEAM_0:1:490565591 STEAM_0:0:156561926 STEAM_0:1:541509319 STEAM_0:0:458397635 STEAM_0:1:564019510 STEAM_0:1:553925598 STEAM_0:0:544534516 STEAM_0:1:511722574 STEAM_0:1:578873282","STEAM_0:0:95332133 STEAM_0:0:167748498 STEAM_0:0:93696048 STEAM_0:0:433406212 STEAM_0:0:575381649 STEAM_0:0:175479973"
25-1-2021_14-41-3,12,6,jb_undertale_v1d,"STEAM_0:1:93410997 STEAM_0:0:71397196 STEAM_0:1:99373465 STEAM_0:1:177789809 STEAM_0:1:490565591 STEAM_0:0:156561926 STEAM_0:1:541509319 STEAM_0:0:458397635 STEAM_0:0:538507003 STEAM_0:1:553925598 STEAM_0:1:511722574 STEAM_0:1:578873282","STEAM_0:0:167748498 STEAM_0:0:95332133 STEAM_0:0:93696048 STEAM_0:0:433406212 STEAM_0:0:175479973 STEAM_0:0:575381649"
25-1-2021_14-46-3,10,4,jb_undertale_v1d,"STEAM_0:1:93410997 STEAM_0:1:177789809 STEAM_0:1:99373465 STEAM_0:0:575381649 STEAM_0:1:541509319 STEAM_0:0:458397635 STEAM_0:1:553925598 STEAM_0:1:511722574 STEAM_0:1:578873282 STEAM_0:1:490565591","STEAM_0:0:95332133 STEAM_0:0:93696048 STEAM_0:0:433406212 STEAM_0:0:175479973"
25-1-2021_14-51-3,10,4,jb_undertale_v1d,"STEAM_0:1:93410997 STEAM_0:1:177789809 STEAM_0:0:575381649 STEAM_0:1:99373465 STEAM_0:1:211918257 STEAM_0:1:541509319 STEAM_0:1:553925598 STEAM_0:0:151280676 STEAM_0:1:578873282 STEAM_0:1:490565591","STEAM_0:0:93696048 STEAM_0:0:433406212 STEAM_0:0:175479973 STEAM_0:0:458397635"
25-1-2021_14-56-3,9,4,jb_undertale_v1d,"STEAM_0:1:93410997 STEAM_0:1:99373465 STEAM_0:1:177789809 STEAM_0:0:575381649 STEAM_0:1:541509319 STEAM_0:1:211918257 STEAM_0:1:553925598 STEAM_0:0:151280676 STEAM_0:1:454912980","STEAM_0:0:433406212 STEAM_0:0:458397635 STEAM_0:0:175479973 STEAM_0:0:195391215"
25-1-2021_15-1-3,9,4,jb_sg_dojo_v5-6,"STEAM_0:1:454912980 STEAM_0:0:175479973 STEAM_0:1:541509319 STEAM_0:1:93410997 STEAM_0:0:151280676 STEAM_0:1:150747227 STEAM_0:1:211918257 STEAM_0:0:433406212 STEAM_0:1:99373465","STEAM_0:0:195391215 STEAM_0:1:177789809 STEAM_0:0:575381649 STEAM_0:0:93696048"
25-1-2021_15-6-3,10,5,jb_sg_dojo_v5-6,"STEAM_0:1:99373465 STEAM_0:1:93410997 STEAM_0:1:454912980 STEAM_0:0:157637446 STEAM_0:0:175479973 STEAM_0:1:541509319 STEAM_0:0:151280676 STEAM_0:1:150747227 STEAM_0:1:211918257 STEAM_0:1:553925598","STEAM_0:0:575381649 STEAM_0:0:195391215 STEAM_0:0:93696048 STEAM_0:0:196385065 STEAM_0:1:177789809"
25-1-2021_15-11-3,10,3,jb_sg_dojo_v5-6,"STEAM_0:1:150747227 STEAM_0:0:175479973 STEAM_0:1:93410997 STEAM_0:1:120988046 STEAM_0:1:454912980 STEAM_0:0:157637446 STEAM_0:1:541509319 STEAM_0:0:151280676 STEAM_0:1:553925598 STEAM_0:1:67984675","STEAM_0:0:575381649 STEAM_0:0:195391215 STEAM_0:0:93696048"
25-1-2021_15-16-3,10,4,jb_sg_dojo_v5-6,"STEAM_0:0:151280676 STEAM_0:1:150747227 STEAM_0:0:175479973 STEAM_0:1:120988046 STEAM_0:1:454912980 STEAM_0:0:157637446 STEAM_0:1:541509319 STEAM_0:1:575719837 STEAM_0:1:553925598 STEAM_0:1:67984675","STEAM_0:0:575381649 STEAM_0:0:195391215 STEAM_0:0:93696048 STEAM_0:0:140835199"
25-1-2021_15-21-3,8,4,jb_sg_dojo_v5-6,"STEAM_0:1:150747227 STEAM_0:0:151280676 STEAM_0:1:454912980 STEAM_0:0:175479973 STEAM_0:1:541509319 STEAM_0:1:575719837 STEAM_0:1:553925598 STEAM_0:0:139817042","STEAM_0:0:575381649 STEAM_0:0:195391215 STEAM_0:0:93696048 STEAM_0:0:140835199"
25-1-2021_15-26-3,9,3,jb_sg_dojo_v5-6,"STEAM_0:0:93696048 STEAM_0:1:150747227 STEAM_0:0:151280676 STEAM_0:1:454912980 STEAM_0:0:175479973 STEAM_0:1:541509319 STEAM_0:1:575719837 STEAM_0:1:553925598 STEAM_0:0:139817042","STEAM_0:0:575381649 STEAM_0:0:195391215 STEAM_0:0:140835199"
25-1-2021_15-31-3,9,3,jb_sg_dojo_v5-6,"STEAM_0:1:150747227 STEAM_0:0:151280676 STEAM_0:0:175479973 STEAM_0:1:454912980 STEAM_0:0:139817042 STEAM_0:1:457551723 STEAM_0:1:541509319 STEAM_0:1:553925598 STEAM_0:1:562826623","STEAM_0:0:575381649 STEAM_0:0:140835199 STEAM_0:1:120988046"
25-1-2021_15-36-3,10,5,jb_sg_dojo_v5-6,"STEAM_0:1:150747227 STEAM_0:0:151280676 STEAM_0:1:454912980 STEAM_0:1:541509319 STEAM_0:0:139817042 STEAM_0:1:457551723 STEAM_0:0:111511837 STEAM_0:1:553925598 STEAM_0:1:483307182 STEAM_0:1:562826623","STEAM_0:0:575381649 STEAM_0:0:140835199 STEAM_0:0:175479973 STEAM_0:1:71897374 STEAM_0:1:120988046"
25-1-2021_15-41-3,11,4,jb_sg_dojo_v5-6,"STEAM_0:1:150747227 STEAM_0:1:454912980 STEAM_0:0:151280676 STEAM_0:1:483307182 STEAM_0:0:139817042 STEAM_0:1:584451382 STEAM_0:1:457551723 STEAM_0:1:124882951 STEAM_0:1:113270576 STEAM_0:1:553925598 STEAM_0:1:562826623","STEAM_0:0:575381649 STEAM_0:0:175479973 STEAM_0:0:140835199 STEAM_0:1:120988046"
25-1-2021_15-46-3,12,5,jb_sg_dojo_v5-6,"STEAM_0:1:150747227 STEAM_0:1:454912980 STEAM_0:0:151280676 STEAM_0:1:483307182 STEAM_0:1:99373465 STEAM_0:1:124882951 STEAM_0:0:139817042 STEAM_0:1:541509319 STEAM_0:1:584451382 STEAM_0:0:426443671 STEAM_0:1:553925598 STEAM_0:0:195391215","STEAM_0:0:175479973 STEAM_0:0:140835199 STEAM_0:1:120988046 STEAM_0:1:457551723 STEAM_0:1:113270576"
25-1-2021_15-51-3,12,5,jb_clouds_tango_v7d,"STEAM_0:1:120988046 STEAM_0:1:483307182 STEAM_0:0:426443671 STEAM_0:1:541509319 STEAM_0:1:150747227 STEAM_0:1:454912980 STEAM_0:1:584451382 STEAM_0:1:124882951 STEAM_0:0:151280676 STEAM_0:1:99373465 STEAM_0:0:195391215 STEAM_0:0:483395202","STEAM_0:0:139817042 STEAM_0:0:140835199 STEAM_0:1:457551723 STEAM_0:1:113270576 STEAM_0:0:175479973"
25-1-2021_15-56-3,14,6,jb_clouds_tango_v7d,"STEAM_0:0:426443671 STEAM_0:1:483307182 STEAM_0:1:150747227 STEAM_0:1:120988046 STEAM_0:0:483395202 STEAM_0:1:186022185 STEAM_0:1:454912980 STEAM_0:1:584451382 STEAM_0:1:541509319 STEAM_0:0:238943935 STEAM_0:1:124882951 STEAM_0:1:564019510 STEAM_0:0:151280676 STEAM_0:0:195391215","STEAM_0:0:139817042 STEAM_0:1:113270576 STEAM_0:1:99373465 STEAM_0:0:175479973 STEAM_0:0:140835199 STEAM_0:1:457551723"
25-1-2021_16-1-3,17,7,jb_clouds_tango_v7d,"STEAM_0:1:150747227 STEAM_0:1:483307182 STEAM_0:1:120988046 STEAM_0:0:483395202 STEAM_0:1:186022185 STEAM_0:1:454912980 STEAM_0:1:575719837 STEAM_0:1:584451382 STEAM_0:1:101158732 STEAM_0:1:541509319 STEAM_0:0:238943935 STEAM_0:1:124882951 STEAM_0:1:42427163 STEAM_0:1:564019510 STEAM_0:0:151280676 STEAM_0:0:195391215 STEAM_0:1:117564385","STEAM_0:0:139817042 STEAM_0:1:113270576 STEAM_0:0:426443671 STEAM_0:1:99373465 STEAM_0:0:175479973 STEAM_0:0:140835199 STEAM_0:1:457551723"
25-1-2021_16-6-3,15,6,jb_clouds_tango_v7d,"STEAM_0:1:150747227 STEAM_0:1:99373465 STEAM_0:1:120988046 STEAM_0:1:483307182 STEAM_0:0:151280676 STEAM_0:0:483395202 STEAM_0:0:183131614 STEAM_0:1:584451382 STEAM_0:1:101158732 STEAM_0:1:541509319 STEAM_0:0:238943935 STEAM_0:1:124882951 STEAM_0:1:42427163 STEAM_0:1:564019510 STEAM_0:0:195391215","STEAM_0:0:139817042 STEAM_0:1:113270576 STEAM_0:1:457551723 STEAM_0:0:426443671 STEAM_0:0:175479973 STEAM_0:0:140835199"
25-1-2021_16-11-3,14,6,jb_clouds_tango_v7d,"STEAM_0:1:150747227 STEAM_0:1:99373465 STEAM_0:1:120988046 STEAM_0:1:483307182 STEAM_0:0:151280676 STEAM_0:0:483395202 STEAM_0:0:183131614 STEAM_0:0:71397196 STEAM_0:1:584451382 STEAM_0:1:101158732 STEAM_0:1:541509319 STEAM_0:0:238943935 STEAM_0:1:124882951 STEAM_0:1:42427163","STEAM_0:0:139817042 STEAM_0:1:113270576 STEAM_0:0:175479973 STEAM_0:1:457551723 STEAM_0:0:426443671 STEAM_0:0:140835199"
25-1-2021_16-16-3,13,5,jb_clouds_tango_v7d,"STEAM_0:1:150747227 STEAM_0:1:99373465 STEAM_0:1:483307182 STEAM_0:0:71397196 STEAM_0:0:140835199 STEAM_0:1:42427163 STEAM_0:0:151280676 STEAM_0:0:483395202 STEAM_0:1:541509319 STEAM_0:1:584451382 STEAM_0:1:101158732 STEAM_0:0:238943935 STEAM_0:1:124882951","STEAM_0:1:113270576 STEAM_0:0:139817042 STEAM_0:1:457551723 STEAM_0:0:175479973 STEAM_0:0:426443671"
25-1-2021_16-21-3,11,5,jb_clouds_tango_v7d,"STEAM_0:1:150747227 STEAM_0:0:71397196 STEAM_0:1:99373465 STEAM_0:1:483307182 STEAM_0:1:120988046 STEAM_0:0:151280676 STEAM_0:0:483395202 STEAM_0:1:541509319 STEAM_0:1:584451382 STEAM_0:1:451900300 STEAM_0:1:124882951","STEAM_0:1:113270576 STEAM_0:0:175479973 STEAM_0:1:457551723 STEAM_0:0:426443671 STEAM_0:0:140835199"
25-1-2021_16-26-3,10,5,jb_clouds_tango_v7d,"STEAM_0:1:150747227 STEAM_0:0:71397196 STEAM_0:1:99373465 STEAM_0:1:120988046 STEAM_0:0:151280676 STEAM_0:0:483395202 STEAM_0:1:541509319 STEAM_0:1:211918257 STEAM_0:1:584451382 STEAM_0:1:451900300","STEAM_0:1:113270576 STEAM_0:0:175479973 STEAM_0:1:457551723 STEAM_0:0:426443671 STEAM_0:0:140835199"
25-1-2021_16-31-3,10,5,jb_clouds_tango_v7d,"STEAM_0:0:71397196 STEAM_0:1:120988046 STEAM_0:1:99373465 STEAM_0:0:151280676 STEAM_0:1:483307182 STEAM_0:1:541509319 STEAM_0:1:211918257 STEAM_0:1:584451382 STEAM_0:1:451900300 STEAM_0:0:179510445","STEAM_0:1:113270576 STEAM_0:1:457551723 STEAM_0:1:150747227 STEAM_0:0:426443671 STEAM_0:0:140835199"
